,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rank,home_rank_pts,away_rank,away_rank_pts,rank_diff,rank_pts_diff,outcome,outcome_num,home_game,away_game,home_OVR,home_ATT,home_MID,home_DEF,home_team_id,home_team_url,away_OVR,away_ATT,away_MID,away_DEF,away_team_id,away_team_url
1316,2016-05-30 00:00:00.000000,Sweden,Slovenia,0,0,Friendly,Malmö,Sweden,0,36,713,61,558,-25,155,D,1,1,0,75,80,73,73,1363,/team/1363/sweden/fifa16_58/,73,70,73,72,1361,/team/1361/slovenia/fifa16_58/
1317,2016-06-02 00:00:00.000000,England,Portugal,1,0,Friendly,London,England,0,11,1069,8,1181,3,-112,W,0,1,0,81,81,79,80,1318,/team/1318/england/fifa16_58/,81,85,80,79,1354,/team/1354/portugal/fifa16_58/
1318,2016-06-03 00:00:00.000000,Japan,Bulgaria,7,2,Kirin Cup,Toyota,Japan,0,53,581,69,518,-16,63,W,0,1,0,75,76,77,73,1411,/team/1411/japan/fifa18wc_247/,69,69,70,68,1327,/team/1327/bulgaria/fifa16_59/
1319,2016-06-04 00:00:00.000000,Australia,Greece,1,0,Friendly,Sydney,Australia,0,59,563,40,678,19,-115,W,0,1,0,72,71,72,69,1415,/team/1415/australia/fifa16_59/,75,76,72,76,1338,/team/1338/greece/fifa16_59/
1320,2016-06-04 00:00:00.000000,Austria,Netherlands,0,2,Friendly,Vienna,Austria,0,10,1077,14,959,-4,118,L,2,1,0,75,73,77,76,1322,/team/1322/austria/fifa16_59/,79,81,78,77,105035,/team/105035/netherlands/fifa16_59/
1321,2016-06-04 00:00:00.000000,Brazil,Ecuador,0,0,Copa América,Pasadena,USA,1,7,1257,13,978,-6,279,D,1,0,0,83,84,80,83,1370,/team/1370/brazil/fifa16_59/,72,74,72,69,111465,/team/111465/ecuador/fifa16_59/
1322,2016-06-04 00:00:00.000000,Costa Rica,Paraguay,0,0,Copa América,Orlando,USA,1,23,853,44,638,-21,215,D,1,0,0,73,69,73,73,1383,/team/1383/costa-rica/fifa18wc_247/,73,73,72,73,1375,/team/1375/paraguay/fifa16_59/
1323,2016-06-04 00:00:00.000000,France,Scotland,3,0,Friendly,Metz,France,0,17,925,43,659,-26,266,W,0,1,0,82,82,82,80,1335,/team/1335/france/fifa16_59/,74,76,74,72,1359,/team/1359/scotland/fifa16_59/
1324,2016-06-04 00:00:00.000000,Germany,Hungary,2,0,Friendly,Gelsenkirchen,Germany,0,4,1310,20,886,-16,424,W,0,1,0,84,79,83,82,1337,/team/1337/germany/fifa16_59/,71,73,70,69,1886,/team/1886/hungary/fifa16_59/
1325,2016-06-05 00:00:00.000000,Belgium,Norway,3,2,Friendly,Brussels,Belgium,0,2,1384,51,593,-49,791,W,0,1,0,81,80,82,77,1325,/team/1325/belgium/fifa16_59/,73,70,72,71,1352,/team/1352/norway/fifa16_59/
1326,2016-06-05 00:00:00.000000,Czech Republic,Korea Republic,1,2,Friendly,Prague,Czech Republic,0,30,815,50,603,-20,212,L,2,1,0,75,73,74,73,1330,/team/1330/czech-republic/fifa16_59/,73,70,74,69,974,/team/974/korea-republic/fifa18wc_247/
1327,2016-06-05 00:00:00.000000,Mexico,Uruguay,3,1,Copa América,Glendale,USA,1,16,942,9,1150,7,-208,W,0,0,0,77,76,79,76,1386,/team/1386/mexico/fifa16_59/,78,81,73,78,1377,/team/1377/uruguay/fifa16_59/
1328,2016-06-05 00:00:00.000000,Russia,Serbia,1,1,Friendly,Monaco,Monaco,1,29,828,54,576,-25,252,D,1,0,0,77,78,76,77,1357,/team/1357/russia/fifa16_59/,77,76,79,78,110082,/team/110082/serbia/fifa18wc_247/
1329,2016-06-05 00:00:00.000000,Slovenia,Turkey,0,1,Friendly,Ljubljana,Slovenia,0,57,567,18,919,39,-352,L,2,1,0,73,70,73,72,1361,/team/1361/slovenia/fifa16_59/,77,77,78,76,1365,/team/1365/turkey/fifa16_59/
1330,2016-06-05 00:00:00.000000,Sweden,Wales,3,0,Friendly,Solna,Sweden,0,35,735,26,846,9,-111,W,0,1,0,75,80,73,73,1363,/team/1363/sweden/fifa16_59/,74,74,74,73,1367,/team/1367/wales/fifa16_59/
1331,2016-06-06 00:00:00.000000,Argentina,Chile,2,1,Copa América,Santa Clara,USA,1,1,1503,5,1293,-4,210,W,0,0,0,82,88,80,77,1369,/team/1369/argentina/fifa16_59/,77,80,77,75,111459,/team/111459/chile/fifa16_59/
1332,2016-06-06 00:00:00.000000,Italy,Finland,2,0,Friendly,Verona,Italy,0,12,982,67,536,-55,446,W,0,1,0,81,78,79,84,1343,/team/1343/italy/fifa16_59/,70,66,71,67,1334,/team/1334/finland/fifa16_59/
1333,2016-06-06 00:00:00.000000,Panama,Bolivia,2,1,Copa América,Orlando,USA,1,56,572,82,420,-26,152,W,0,0,0,69,68,69,69,111475,/team/111475/panama/fifa18wc_247/,65,63,63,66,111451,/team/111451/bolivia/fifa16_59/
1334,2016-06-07 00:00:00.000000,Australia,Greece,1,2,Friendly,Melbourne,Australia,0,59,563,40,678,19,-115,L,2,1,0,72,71,72,69,1415,/team/1415/australia/fifa16_59/,75,76,72,76,1338,/team/1338/greece/fifa16_59/
1335,2016-06-07 00:00:00.000000,Bulgaria,Denmark,0,4,Kirin Cup,Suita,Japan,1,69,518,38,697,31,-179,L,2,0,0,69,69,70,68,1327,/team/1327/bulgaria/fifa16_59/,76,74,77,75,1331,/team/1331/denmark/fifa16_59/
1336,2016-06-07 00:00:00.000000,Colombia,Paraguay,2,1,Copa América,Pasadena,USA,1,3,1328,44,638,-41,690,W,0,0,0,76,75,77,74,111109,/team/111109/colombia/fifa16_59/,73,73,72,73,1375,/team/1375/paraguay/fifa16_59/
1337,2016-06-08 00:00:00.000000,Ecuador,Peru,2,2,Copa América,Glendale,USA,1,13,978,48,623,-35,355,D,1,0,0,72,74,72,69,111465,/team/111465/ecuador/fifa16_59/,68,67,68,67,111108,/team/111108/peru/fifa16_59/
1338,2016-06-09 00:00:00.000000,Uruguay,Venezuela,0,1,Copa América,Philadelphia,USA,1,9,1150,77,456,-68,694,L,2,0,0,78,81,73,78,1377,/team/1377/uruguay/fifa16_59/,71,72,71,67,111487,/team/111487/venezuela/fifa16_59/
1339,2016-06-10 00:00:00.000000,Argentina,Panama,5,0,Copa América,Chicago,USA,1,1,1503,56,572,-55,931,W,0,0,0,82,88,80,77,1369,/team/1369/argentina/fifa16_60/,69,68,69,69,111475,/team/111475/panama/fifa18wc_247/
1340,2016-06-10 00:00:00.000000,Chile,Bolivia,2,1,Copa América,Foxborough,USA,1,5,1293,82,420,-77,873,W,0,0,0,77,80,77,75,111459,/team/111459/chile/fifa16_60/,65,61,65,65,111451,/team/111451/bolivia/fifa16_60/
1341,2016-06-10 00:00:00.000000,France,Romania,2,1,UEFA Euro,Saint-Denis,France,0,17,925,22,878,-5,47,W,0,1,0,82,82,82,80,1335,/team/1335/france/fifa16_60/,73,71,72,73,1356,/team/1356/romania/fifa16_60/
1342,2016-06-11 00:00:00.000000,Colombia,Costa Rica,2,3,Copa América,Houston,USA,1,3,1328,23,853,-20,475,L,2,0,0,76,75,76,75,111109,/team/111109/colombia/fifa16_60/,73,69,73,73,1383,/team/1383/costa-rica/fifa18wc_247/
1343,2016-06-11 00:00:00.000000,England,Russia,1,1,UEFA Euro,Marseille,France,1,11,1069,29,828,-18,241,D,1,0,0,81,81,79,80,1318,/team/1318/england/fifa16_60/,77,78,76,77,1357,/team/1357/russia/fifa16_60/
1344,2016-06-12 00:00:00.000000,Brazil,Peru,0,1,Copa América,Foxborough,USA,1,7,1257,48,623,-41,634,L,2,0,0,83,84,80,83,1370,/team/1370/brazil/fifa16_60/,68,69,67,67,111108,/team/111108/peru/fifa16_60/
1345,2016-06-12 00:00:00.000000,Poland,Northern Ireland,1,0,UEFA Euro,Nice,France,1,27,842,25,851,2,-9,W,0,0,0,76,82,75,74,1353,/team/1353/poland/fifa16_60/,70,68,70,69,110081,/team/110081/northern-ireland/fifa16_60/
1346,2016-06-12 00:00:00.000000,Turkey,Croatia,0,1,UEFA Euro,Paris,France,1,18,919,27,842,-9,77,L,2,0,0,77,77,78,76,1365,/team/1365/turkey/fifa16_60/,80,81,82,78,1328,/team/1328/croatia/fifa18wc_247/
1347,2016-06-13 00:00:00.000000,Belgium,Italy,0,2,UEFA Euro,Lyon,France,1,2,1384,12,982,-10,402,L,2,0,0,81,80,82,77,1325,/team/1325/belgium/fifa16_60/,81,78,79,84,1343,/team/1343/italy/fifa16_60/
1348,2016-06-13 00:00:00.000000,Mexico,Venezuela,1,1,Copa América,Houston,USA,1,16,942,77,456,-61,486,D,1,0,0,77,76,79,76,1386,/team/1386/mexico/fifa16_60/,71,72,72,70,111487,/team/111487/venezuela/fifa16_60/
1349,2016-06-13 00:00:00.000000,Spain,Czech Republic,1,0,UEFA Euro,Toulouse,France,1,6,1267,30,815,-24,452,W,0,0,0,84,81,85,83,1362,/team/1362/spain/fifa16_60/,75,73,74,73,1330,/team/1330/czech-republic/fifa16_60/
1350,2016-06-14 00:00:00.000000,Argentina,Bolivia,3,0,Copa América,Seattle,USA,1,1,1503,82,420,-81,1083,W,0,0,0,82,88,80,77,1369,/team/1369/argentina/fifa16_60/,65,61,65,65,111451,/team/111451/bolivia/fifa16_60/
1351,2016-06-14 00:00:00.000000,Austria,Hungary,0,2,UEFA Euro,Bordeaux,France,1,10,1077,20,886,-10,191,L,2,0,0,75,73,77,76,1322,/team/1322/austria/fifa16_60/,71,73,70,69,1886,/team/1886/hungary/fifa16_60/
1352,2016-06-14 00:00:00.000000,Chile,Panama,4,2,Copa América,Philadelphia,USA,1,5,1293,56,572,-51,721,W,0,0,0,77,80,77,75,111459,/team/111459/chile/fifa16_60/,69,68,69,69,111475,/team/111475/panama/fifa18wc_247/
1353,2016-06-14 00:00:00.000000,Portugal,Iceland,1,1,UEFA Euro,Saint-Étienne,France,1,8,1181,34,751,-26,430,D,1,0,0,81,85,80,78,1354,/team/1354/portugal/fifa16_60/,71,77,71,69,1341,/team/1341/iceland/fifa18_174/
1354,2016-06-15 00:00:00.000000,Romania,Switzerland,1,1,UEFA Euro,Paris,France,1,22,878,15,948,7,-70,D,1,0,0,73,71,72,73,1356,/team/1356/romania/fifa16_60/,78,76,77,78,1364,/team/1364/switzerland/fifa16_60/
1355,2016-06-16 00:00:00.000000,England,Wales,2,1,UEFA Euro,Lens,France,1,11,1069,26,846,-15,223,W,0,0,0,81,81,79,80,1318,/team/1318/england/fifa16_60/,74,74,74,73,1367,/team/1367/wales/fifa16_60/
1356,2016-06-16 00:00:00.000000,Germany,Poland,0,0,UEFA Euro,Saint-Denis,France,1,4,1310,27,842,-23,468,D,1,0,0,84,79,83,82,1337,/team/1337/germany/fifa16_60/,76,82,75,74,1353,/team/1353/poland/fifa16_60/
1357,2016-06-17 00:00:00.000000,Czech Republic,Croatia,2,2,UEFA Euro,Saint-Étienne,France,1,30,815,27,842,3,-27,D,1,0,0,75,73,74,73,1330,/team/1330/czech-republic/fifa16_60/,80,81,82,78,1328,/team/1328/croatia/fifa18wc_247/
1358,2016-06-17 00:00:00.000000,Italy,Sweden,1,0,UEFA Euro,Toulouse,France,1,12,982,35,735,-23,247,W,0,0,0,81,78,79,84,1343,/team/1343/italy/fifa16_60/,75,80,73,73,1363,/team/1363/sweden/fifa16_60/
1359,2016-06-17 00:00:00.000000,Peru,Colombia,0,0,Copa América,East Rutherford,USA,1,48,623,3,1328,45,-705,D,1,0,0,68,69,67,67,111108,/team/111108/peru/fifa16_60/,76,75,76,75,111109,/team/111109/colombia/fifa16_60/
1360,2016-06-17 00:00:00.000000,Spain,Turkey,3,0,UEFA Euro,Nice,France,1,6,1267,18,919,-12,348,W,0,0,0,84,81,85,83,1362,/team/1362/spain/fifa16_60/,77,77,78,76,1365,/team/1365/turkey/fifa16_60/
1361,2016-06-18 00:00:00.000000,Argentina,Venezuela,4,1,Copa América,Foxborough,USA,1,1,1503,77,456,-76,1047,W,0,0,0,82,88,80,77,1369,/team/1369/argentina/fifa16_60/,71,72,72,70,111487,/team/111487/venezuela/fifa16_60/
1362,2016-06-18 00:00:00.000000,Iceland,Hungary,1,1,UEFA Euro,Marseille,France,1,34,751,20,886,14,-135,D,1,0,0,71,77,71,69,1341,/team/1341/iceland/fifa18_174/,71,73,70,69,1886,/team/1886/hungary/fifa16_60/
1363,2016-06-18 00:00:00.000000,Mexico,Chile,0,7,Copa América,Santa Clara,USA,1,16,942,5,1293,11,-351,L,2,0,0,77,76,79,76,1386,/team/1386/mexico/fifa16_60/,77,80,77,75,111459,/team/111459/chile/fifa16_60/
1364,2016-06-18 00:00:00.000000,Portugal,Austria,0,0,UEFA Euro,Lyon,France,1,8,1181,10,1077,-2,104,D,1,0,0,81,85,80,78,1354,/team/1354/portugal/fifa16_60/,75,73,77,76,1322,/team/1322/austria/fifa16_60/
1365,2016-06-19 00:00:00.000000,France,Switzerland,0,0,UEFA Euro,Villeneuve-d'Ascq,France,0,17,925,15,948,2,-23,D,1,1,0,82,82,82,80,1335,/team/1335/france/fifa16_60/,78,76,77,78,1364,/team/1364/switzerland/fifa16_60/
1366,2016-06-20 00:00:00.000000,Russia,Wales,0,3,UEFA Euro,Toulouse,France,1,29,828,26,846,3,-18,L,2,0,0,77,78,76,77,1357,/team/1357/russia/fifa16_60/,74,74,74,73,1367,/team/1367/wales/fifa16_60/
1367,2016-06-21 00:00:00.000000,Croatia,Spain,2,1,UEFA Euro,Bordeaux,France,1,27,842,6,1267,21,-425,W,0,0,0,80,81,82,78,1328,/team/1328/croatia/fifa18wc_247/,84,81,85,83,1362,/team/1362/spain/fifa16_60/
1368,2016-06-21 00:00:00.000000,Czech Republic,Turkey,0,2,UEFA Euro,Lens,France,1,30,815,18,919,12,-104,L,2,0,0,75,73,74,73,1330,/team/1330/czech-republic/fifa16_60/,77,77,78,76,1365,/team/1365/turkey/fifa16_60/
1369,2016-06-21 00:00:00.000000,Northern Ireland,Germany,0,1,UEFA Euro,Paris,France,1,25,851,4,1310,21,-459,L,2,0,0,70,68,70,69,110081,/team/110081/northern-ireland/fifa16_60/,84,79,83,82,1337,/team/1337/germany/fifa16_60/
1370,2016-06-22 00:00:00.000000,Colombia,Chile,0,2,Copa América,Chicago,USA,1,3,1328,5,1293,-2,35,L,2,0,0,76,75,76,75,111109,/team/111109/colombia/fifa16_60/,77,80,77,75,111459,/team/111459/chile/fifa16_60/
1371,2016-06-22 00:00:00.000000,Hungary,Portugal,3,3,UEFA Euro,Lyon,France,1,20,886,8,1181,12,-295,D,1,0,0,71,73,70,69,1886,/team/1886/hungary/fifa16_60/,81,85,80,78,1354,/team/1354/portugal/fifa16_60/
1372,2016-06-22 00:00:00.000000,Iceland,Austria,2,1,UEFA Euro,Saint-Denis,France,1,34,751,10,1077,24,-326,W,0,0,0,71,77,71,69,1341,/team/1341/iceland/fifa18_174/,75,73,77,76,1322,/team/1322/austria/fifa16_60/
1373,2016-06-22 00:00:00.000000,Sweden,Belgium,0,1,UEFA Euro,Nice,France,1,35,735,2,1384,33,-649,L,2,0,0,75,80,73,73,1363,/team/1363/sweden/fifa16_60/,81,80,82,77,1325,/team/1325/belgium/fifa16_60/
1374,2016-06-25 00:00:00.000000,Croatia,Portugal,0,1,UEFA Euro,Lens,France,1,27,842,8,1181,19,-339,L,2,0,0,80,81,82,78,1328,/team/1328/croatia/fifa18wc_247/,81,85,80,78,1354,/team/1354/portugal/fifa16_61/
1375,2016-06-25 00:00:00.000000,Switzerland,Poland,1,1,UEFA Euro,Saint-Étienne,France,1,15,948,27,842,-12,106,D,1,0,0,78,76,77,78,1364,/team/1364/switzerland/fifa16_61/,76,82,75,74,1353,/team/1353/poland/fifa16_61/
1376,2016-06-25 00:00:00.000000,Wales,Northern Ireland,1,0,UEFA Euro,Paris,France,1,26,846,25,851,1,-5,W,0,0,0,74,74,74,73,1367,/team/1367/wales/fifa16_61/,70,68,70,69,110081,/team/110081/northern-ireland/fifa16_61/
1377,2016-06-26 00:00:00.000000,Argentina,Chile,0,0,Copa América,East Rutherford,USA,1,1,1503,5,1293,-4,210,D,1,0,0,82,88,80,77,1369,/team/1369/argentina/fifa16_61/,77,80,77,75,111459,/team/111459/chile/fifa16_61/
1378,2016-06-26 00:00:00.000000,Hungary,Belgium,0,4,UEFA Euro,Toulouse,France,1,20,886,2,1384,18,-498,L,2,0,0,71,73,70,69,1886,/team/1886/hungary/fifa16_61/,81,80,82,77,1325,/team/1325/belgium/fifa16_61/
1379,2016-06-27 00:00:00.000000,England,Iceland,1,2,UEFA Euro,Nice,France,1,11,1069,34,751,-23,318,L,2,0,0,81,81,79,80,1318,/team/1318/england/fifa16_61/,71,77,71,69,1341,/team/1341/iceland/fifa18_174/
1380,2016-06-27 00:00:00.000000,Italy,Spain,2,0,UEFA Euro,Saint-Denis,France,1,12,982,6,1267,6,-285,W,0,0,0,81,78,79,84,1343,/team/1343/italy/fifa16_61/,84,81,85,83,1362,/team/1362/spain/fifa16_61/
1381,2016-06-30 00:00:00.000000,Poland,Portugal,1,1,UEFA Euro,Marseille,France,1,27,842,8,1181,19,-339,D,1,0,0,76,82,75,74,1353,/team/1353/poland/fifa16_61/,81,85,80,78,1354,/team/1354/portugal/fifa16_61/
1382,2016-07-01 00:00:00.000000,Wales,Belgium,3,1,UEFA Euro,Villeneuve-d'Ascq,France,1,26,846,2,1384,24,-538,W,0,0,0,74,74,74,73,1367,/team/1367/wales/fifa16_62/,81,80,82,77,1325,/team/1325/belgium/fifa16_62/
1383,2016-07-02 00:00:00.000000,Germany,Italy,1,1,UEFA Euro,Bordeaux,France,1,4,1310,12,982,-8,328,D,1,0,0,84,79,83,82,1337,/team/1337/germany/fifa16_62/,81,78,79,84,1343,/team/1343/italy/fifa16_62/
1384,2016-07-03 00:00:00.000000,France,Iceland,5,2,UEFA Euro,Saint-Denis,France,0,17,925,34,751,-17,174,W,0,1,0,82,82,82,80,1335,/team/1335/france/fifa16_62/,71,77,71,69,1341,/team/1341/iceland/fifa18_174/
1385,2016-07-06 00:00:00.000000,Portugal,Wales,2,0,UEFA Euro,Lyon,France,1,8,1181,26,846,-18,335,W,0,0,0,81,85,80,78,1354,/team/1354/portugal/fifa16_62/,74,74,74,73,1367,/team/1367/wales/fifa16_62/
1386,2016-07-07 00:00:00.000000,France,Germany,2,0,UEFA Euro,Marseille,France,0,17,925,4,1310,13,-385,W,0,1,0,82,82,82,80,1335,/team/1335/france/fifa16_62/,84,79,83,82,1337,/team/1337/germany/fifa16_62/
1387,2016-07-10 00:00:00.000000,France,Portugal,0,1,UEFA Euro,Saint-Denis,France,0,17,925,8,1181,9,-256,L,2,1,0,82,82,82,80,1335,/team/1335/france/fifa16_63/,81,85,80,79,1354,/team/1354/portugal/fifa16_63/
1388,2016-08-31 00:00:00.000000,Germany,Finland,2,0,Friendly,Mönchengladbach,Germany,0,4,1319,61,540,-57,779,W,0,1,0,84,78,83,82,1337,/team/1337/germany/fifa16_70/,70,66,71,67,1334,/team/1334/finland/fifa16_70/
1389,2016-08-31 00:00:00.000000,Turkey,Russia,0,0,Friendly,Antalya,Turkey,0,19,915,38,728,-19,187,D,1,1,0,77,77,78,76,1365,/team/1365/turkey/fifa16_70/,77,78,76,77,1357,/team/1357/russia/fifa16_70/
1390,2016-09-01 00:00:00.000000,Argentina,Uruguay,1,0,FIFA World Cup qualification,Mendoza,Argentina,0,1,1585,12,1130,-11,455,W,0,1,0,82,88,80,77,1369,/team/1369/argentina/fifa16_70/,78,84,75,77,1377,/team/1377/uruguay/fifa16_70/
1391,2016-09-01 00:00:00.000000,Belgium,Spain,0,2,Friendly,Brussels,Belgium,0,2,1401,8,1165,-6,236,L,2,1,0,81,80,82,77,1325,/team/1325/belgium/fifa16_70/,84,81,85,83,1362,/team/1362/spain/fifa16_70/
1392,2016-09-01 00:00:00.000000,Bolivia,Peru,0,3,FIFA World Cup qualification,La Paz,Bolivia,0,110,338,33,777,77,-439,L,2,1,0,65,61,65,65,111451,/team/111451/bolivia/fifa16_70/,68,69,66,67,111108,/team/111108/peru/fifa16_70/
1393,2016-09-01 00:00:00.000000,Colombia,Venezuela,2,0,FIFA World Cup qualification,Barranquilla,Colombia,0,3,1331,46,621,-43,710,W,0,1,0,76,75,77,75,111109,/team/111109/colombia/fifa16_70/,71,72,72,70,111487,/team/111487/venezuela/fifa16_70/
1394,2016-09-01 00:00:00.000000,Ecuador,Brazil,0,3,FIFA World Cup qualification,Quito,Ecuador,0,17,1002,9,1156,8,-154,L,2,1,0,73,74,72,69,111465,/team/111465/ecuador/fifa16_70/,83,84,80,83,1370,/team/1370/brazil/fifa16_70/
1395,2016-09-01 00:00:00.000000,Italy,France,1,3,Friendly,Bari,Italy,0,10,1155,7,1189,3,-34,L,2,1,0,81,79,79,84,1343,/team/1343/italy/fifa16_70/,82,82,82,80,1335,/team/1335/france/fifa16_70/
1396,2016-09-01 00:00:00.000000,Netherlands,Greece,1,2,Friendly,Eindhoven,Netherlands,0,26,848,52,579,-26,269,L,2,1,0,79,81,78,77,105035,/team/105035/netherlands/fifa16_70/,75,76,72,76,1338,/team/1338/greece/fifa16_70/
1397,2016-09-01 00:00:00.000000,Paraguay,Chile,2,1,FIFA World Cup qualification,Asunción,Paraguay,0,42,636,5,1316,37,-680,W,0,1,0,73,73,71,71,1375,/team/1375/paraguay/fifa16_70/,77,80,77,75,111459,/team/111459/chile/fifa16_70/
1398,2016-09-04 00:00:00.000000,Czech Republic,Northern Ireland,0,0,FIFA World Cup qualification,Prague,Czech Republic,0,34,768,28,822,6,-54,D,1,1,0,75,73,75,73,1330,/team/1330/czech-republic/fifa16_71/,70,68,69,69,110081,/team/110081/northern-ireland/fifa16_71/
1399,2016-09-04 00:00:00.000000,Norway,Germany,0,3,FIFA World Cup qualification,Oslo,Norway,0,50,588,4,1319,46,-731,L,2,1,0,73,70,72,71,1352,/team/1352/norway/fifa16_71/,84,78,83,82,1337,/team/1337/germany/fifa16_71/
1400,2016-09-05 00:00:00.000000,Croatia,Turkey,1,1,FIFA World Cup qualification,Zagreb,Croatia,0,15,1022,19,915,-4,107,D,1,1,0,80,81,82,78,1328,/team/1328/croatia/fifa18wc_247/,77,77,78,76,1365,/team/1365/turkey/fifa16_71/
1401,2016-09-06 00:00:00.000000,Brazil,Colombia,2,1,FIFA World Cup qualification,Manaus,Brazil,0,9,1156,3,1331,6,-175,W,0,1,0,83,84,80,83,1370,/team/1370/brazil/fifa16_71/,76,75,77,75,111109,/team/111109/colombia/fifa16_71/
1402,2016-09-06 00:00:00.000000,Chile,Bolivia,3,0,FIFA World Cup qualification,Santiago,Chile,0,5,1316,110,338,-105,978,W,0,1,0,77,80,77,75,111459,/team/111459/chile/fifa16_71/,65,61,65,65,111451,/team/111451/bolivia/fifa16_71/
1403,2016-09-06 00:00:00.000000,Costa Rica,Panama,3,1,FIFA World Cup qualification,San José,Costa Rica,0,21,883,69,508,-48,375,W,0,1,0,73,69,73,73,1383,/team/1383/costa-rica/fifa18wc_247/,69,68,69,69,111475,/team/111475/panama/fifa18wc_247/
1404,2016-09-06 00:00:00.000000,Peru,Ecuador,2,1,FIFA World Cup qualification,Lima,Peru,0,33,777,17,1002,16,-225,W,0,1,0,68,69,66,67,111108,/team/111108/peru/fifa16_71/,73,74,72,69,111465,/team/111465/ecuador/fifa16_71/
1405,2016-09-06 00:00:00.000000,South Africa,Egypt,1,0,Friendly,Johannesburg,South Africa,0,64,529,43,632,21,-103,W,0,1,0,71,67,71,72,111099,/team/111099/south-africa/fifa16_71/,69,69,69,67,111130,/team/111130/egypt/fifa16_71/
1406,2016-09-06 00:00:00.000000,Sweden,Netherlands,1,1,FIFA World Cup qualification,Solna,Sweden,0,40,656,26,848,14,-192,D,1,1,0,74,76,73,74,1363,/team/1363/sweden/fifa16_71/,79,81,78,77,105035,/team/105035/netherlands/fifa16_71/
1407,2016-09-06 00:00:00.000000,Switzerland,Portugal,2,0,FIFA World Cup qualification,Basel,Switzerland,0,18,957,6,1266,12,-309,W,0,1,0,78,76,77,78,1364,/team/1364/switzerland/fifa16_71/,81,85,80,79,1354,/team/1354/portugal/fifa16_71/
1408,2016-09-06 00:00:00.000000,Uruguay,Paraguay,4,0,FIFA World Cup qualification,Montevideo,Uruguay,0,12,1130,42,636,-30,494,W,0,1,0,78,84,75,77,1377,/team/1377/uruguay/fifa16_71/,73,73,71,71,1375,/team/1375/paraguay/fifa16_71/
1409,2016-09-06 00:00:00.000000,Venezuela,Argentina,2,2,FIFA World Cup qualification,Mérida,Venezuela,0,46,621,1,1585,45,-964,D,1,1,0,71,72,72,70,111487,/team/111487/venezuela/fifa16_71/,82,88,80,77,1369,/team/1369/argentina/fifa16_71/
1410,2016-10-06 00:00:00.000000,Austria,Wales,2,2,FIFA World Cup qualification,Vienna,Austria,0,26,839,10,1161,16,-322,D,1,1,0,76,74,79,75,1322,/team/1322/austria/fifa17_77/,76,81,75,76,1367,/team/1367/wales/fifa17_77/
1411,2016-10-06 00:00:00.000000,Brazil,Bolivia,5,0,FIFA World Cup qualification,Natal,Brazil,0,4,1323,75,468,-71,855,W,0,1,0,84,85,82,85,1370,/team/1370/brazil/fifa17_77/,67,69,67,66,111451,/team/111451/bolivia/fifa17_77/
1412,2016-10-06 00:00:00.000000,Ecuador,Chile,3,0,FIFA World Cup qualification,Quito,Ecuador,0,19,917,6,1284,13,-367,W,0,1,0,74,75,74,73,111465,/team/111465/ecuador/fifa17_77/,79,79,80,77,111459,/team/111459/chile/fifa17_77/
1413,2016-10-06 00:00:00.000000,Iceland,Finland,3,2,FIFA World Cup qualification,Reykjavík,Iceland,0,27,829,84,409,-57,420,W,0,1,0,71,77,71,69,1341,/team/1341/iceland/fifa18_174/,72,74,71,71,1334,/team/1334/finland/fifa17_77/
1414,2016-10-06 00:00:00.000000,Italy,Spain,1,1,FIFA World Cup qualification,Turin,Italy,0,13,1124,11,1141,2,-17,D,1,1,0,82,80,81,84,1343,/team/1343/italy/fifa17_77/,85,84,84,86,1362,/team/1362/spain/fifa17_77/
1415,2016-10-06 00:00:00.000000,Paraguay,Colombia,0,1,FIFA World Cup qualification,Asunción,Paraguay,0,36,720,4,1323,32,-603,L,2,1,0,74,75,75,73,1375,/team/1375/paraguay/fifa17_77/,77,80,77,75,111109,/team/111109/colombia/fifa17_77/
1416,2016-10-06 00:00:00.000000,Peru,Argentina,2,2,FIFA World Cup qualification,Lima,Peru,0,25,841,1,1646,24,-805,D,1,1,0,68,71,67,67,111108,/team/111108/peru/fifa17_77/,83,88,82,81,1369,/team/1369/argentina/fifa17_77/
1417,2016-10-06 00:00:00.000000,Saudi Arabia,Australia,2,2,FIFA World Cup qualification,Jeddah,Saudi Arabia,0,52,588,45,643,7,-55,D,1,1,0,72,73,73,72,111114,/team/111114/saudi-arabia/fifa18_174/,72,71,73,70,1415,/team/1415/australia/fifa17_77/
1418,2016-10-06 00:00:00.000000,Uruguay,Venezuela,3,0,FIFA World Cup qualification,Montevideo,Uruguay,0,9,1173,60,562,-51,611,W,0,1,0,79,85,76,79,1377,/team/1377/uruguay/fifa17_77/,72,76,72,72,111487,/team/111487/venezuela/fifa17_77/
1419,2016-10-07 00:00:00.000000,France,Bulgaria,4,1,FIFA World Cup qualification,Saint-Denis,France,0,8,1188,74,470,-66,718,W,0,1,0,84,84,83,82,1335,/team/1335/france/fifa17_78/,70,69,70,69,1327,/team/1327/bulgaria/fifa17_78/
1420,2016-10-07 00:00:00.000000,Hungary,Switzerland,2,3,FIFA World Cup qualification,Budapest,Hungary,0,20,913,16,1020,4,-107,L,2,1,0,72,75,73,70,1886,/team/1886/hungary/fifa17_78/,79,75,78,80,1364,/team/1364/switzerland/fifa17_78/
