,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rank,home_rank_pts,away_rank,away_rank_pts,rank_diff,rank_pts_diff,outcome,outcome_num,home_game,away_game,home_OVR,home_ATT,home_MID,home_DEF,home_team_id,home_team_uid,home_team_international_prestige,away_OVR,away_ATT,away_MID,away_DEF,away_team_id,away_team_uid,away_team_international_prestige,ATT_diff,DEF_diff,MID_diff,Friendly,team_uid_x,home_ATT_age,home_DEF_age,home_MID_age,home_ATT_ht,home_DEF_ht,home_MID_ht,home_ATT_wt,home_DEF_wt,home_MID_wt,team_uid_y,away_ATT_age,away_DEF_age,away_MID_age,away_ATT_ht,away_DEF_ht,away_MID_ht,away_ATT_wt,away_DEF_wt,away_MID_wt,ATT_age_diff,DEF_age_diff,MID_age_diff,ATT_ht_diff,DEF_ht_diff,MID_ht_diff,ATT_wt_diff,DEF_wt_diff,MID_wt_diff,home_hrva_rwma,home_hrvap_rwma,home_hrva_rmean,home_hrvap_rmean
1075,2015-10-10,Croatia,Bulgaria,3,0,UEFA Euro qualification,Zagreb,Croatia,0,16,965,78,414,-62,551,W,0,1,0,80,80,82,78,1328,1328-18-159068,6,69,68,71,68,1327,1327-16-158159,10,12,10,11,0,1328-18-159068,31.0,28.2,27.0,190.0,185.8,181.2,85.0,79.6,74.4,1327-16-158159,29.0,30.8,25.0,183.0,180.6,181.4,78.0,70.4,74.2,0.1999999999999993,-0.8000000000000007,2.0,9.400000000000006,2.800000000000012,-0.20000000000001705,14.599999999999996,1.5999999999999943,0.20000000000000284,0.2489996467869212,0.27550626096333863,0.36619718309859156,0.3873239436619718
1076,2015-10-10,USA,Mexico,2,3,Friendly,Pasadena,USA,0,29,807,27,842,2,-35,L,2,1,0,74,75,74,72,1387,1387-16-158159,13,76,77,75,76,1386,1386-16-158159,14,-1,-5,-1,1,1387-16-158159,26.33333333333333,26.0,28.75,185.66666666666663,188.0,181.5,77.66666666666667,81.5,74.0,1386-16-158159,27.33333333333333,29.33333333333333,26.5,181.33333333333331,183.5,176.0,74.0,77.16666666666667,69.5,-3.0,-1.333333333333332,2.25,2.166666666666657,6.666666666666656,5.5,0.5,7.5,4.5,0.3907163631754083,0.16440384995257806,0.367816091954023,0.19540229885057472
1077,2015-10-11,Denmark,France,1,2,Friendly,Copenhagen,Denmark,0,28,835,22,899,6,-64,L,2,1,0,76,75,76,75,1331,1331-16-158159,11,82,81,81,79,1335,1335-16-158159,18,-4,-6,-5,1,1331-16-158159,25.5,28.0,29.0,187.0,182.8,178.0,83.0,79.2,73.25,1335-16-158159,23.66666666666667,25.6,26.0,183.0,183.8,181.0,77.0,77.6,76.0,-0.10000000000000142,4.333333333333332,3.0,3.1999999999999886,-0.19999999999998866,-3.0,5.400000000000006,2.200000000000003,-2.75,0.2679390182153032,0.23944320298348454,0.2909090909090909,0.2818181818181818
1078,2015-10-11,Finland,Northern Ireland,1,1,UEFA Euro qualification,Helsinki,Finland,0,64,534,35,724,29,-190,D,1,1,0,70,69,68,68,1334,1334-16-158159,6,70,70,70,69,110081,110081-16-158159,5,0,-2,-2,0,1334-16-158159,24.0,25.4,25.25,188.0,186.6,183.5,81.0,81.4,75.5,110081-16-158159,27.0,28.8,27.0,193.0,187.6,178.2,70.0,79.4,76.8,-4.800000000000002,-1.6000000000000014,-1.75,0.4000000000000057,-6.400000000000006,5.300000000000012,1.5999999999999943,11.400000000000004,-1.2999999999999972,-0.031399337003983126,0.018352884002784314,0.03333333333333333,0.05
1079,2015-10-11,Greece,Hungary,4,3,UEFA Euro qualification,Piraeus,Greece,0,44,676,33,741,11,-65,W,0,1,0,76,76,73,78,1338,1338-16-158159,13,71,72,70,68,1886,1886-16-158159,9,8,6,3,0,1338-16-158159,26.0,30.0,27.66666666666667,180.66666666666663,187.4,187.33333333333331,77.33333333333333,80.2,79.66666666666667,1886-16-158159,27.0,29.8,27.6,180.0,189.2,179.4,81.0,85.0,71.2,-3.8000000000000007,3.0,0.06666666666666643,-8.533333333333331,7.400000000000006,7.933333333333337,-7.666666666666671,-0.7999999999999972,8.466666666666669,0.007465046403147892,0.04183679467694589,0.2916666666666667,0.2986111111111111
1080,2015-10-11,Nigeria,Cameroon,3,0,Friendly,Brussels,Belgium,1,52,600,48,640,4,-40,W,0,0,0,75,75,75,73,1393,1393-09-155725,4,74,73,73,77,1395,1395-16-158159,11,-2,0,2,1,1393-09-155725,21.0,22.6,21.2,183.0,188.2,179.0,80.0,82.2,72.4,1395-16-158159,24.5,27.6,26.5,187.5,184.6,177.5,86.5,82.4,73.75,-6.600000000000001,-1.8999999999999984,-5.300000000000002,-1.5999999999999943,0.6999999999999886,1.5,-2.4000000000000057,-4.299999999999997,-1.3499999999999943,0.26009553687070464,0.2498278689033692,0.3493975903614458,0.35542168674698793
1081,2015-10-11,Serbia,Portugal,1,2,UEFA Euro qualification,Belgrade,Serbia,0,63,538,4,1235,59,-697,L,2,1,0,78,75,79,76,110082,110082-13-157186,6,80,85,80,79,1354,1354-16-158159,16,-4,-9,-1,0,110082-13-157186,23.0,25.8,21.6,187.0,187.6,185.6,82.0,83.2,76.0,1354-16-158159,30.0,29.4,26.6,185.0,182.2,177.8,80.0,76.6,68.6,-6.399999999999999,-4.199999999999998,-5.0,4.800000000000012,2.5999999999999943,7.799999999999982,5.400000000000006,3.200000000000003,7.400000000000006,0.014775586713258152,0.04997392308184066,0.08333333333333333,0.1
1082,2015-10-13,Brazil,Venezuela,3,1,FIFA World Cup qualification,Fortaleza,Brazil,0,7,1204,69,501,-62,703,W,0,1,0,83,84,81,84,1370,1370-16-158159,20,71,72,69,71,111487,111487-16-158159,5,13,12,12,0,1370-16-158159,25.5,27.8,26.5,177.0,182.8,179.25,76.5,79.2,72.25,111487-16-158159,25.0,28.6,28.0,189.0,184.8,175.8,85.0,79.8,70.6,-3.1000000000000014,2.8000000000000007,-1.5,-7.800000000000012,-6.199999999999988,3.4499999999999886,-3.299999999999997,-5.799999999999998,1.6500000000000057,0.33868361663117175,0.1976986927079021,0.48214285714285715,0.39285714285714285
1083,2015-10-13,Ecuador,Bolivia,2,0,FIFA World Cup qualification,Quito,Ecuador,0,31,765,67,510,-36,255,W,0,1,0,72,72,74,70,111465,111465-16-158159,10,65,64,63,64,111451,111451-16-158159,3,8,6,11,0,111465-16-158159,26.0,29.4,27.6,183.0,183.0,174.8,84.0,77.0,70.0,111451-16-158159,27.0,27.857142857142854,26.33333333333333,179.0,176.85714285714286,180.66666666666663,79.0,72.57142857142857,71.0,-1.8571428571428577,2.3999999999999986,1.2666666666666693,6.142857142857139,4.0,-5.866666666666646,11.428571428571429,-2.0,-1.0,-0.027780668037815526,0.038603085857535184,-0.10204081632653061,-0.05102040816326531
1084,2015-10-13,Iran,Japan,1,1,Friendly,Teheran,Iran,0,39,703,55,582,-16,121,D,1,1,0,74,76,71,71,111115,111115-17-158729,3,75,76,77,74,1411,1411-17-158729,5,2,-5,-6,1,111115-17-158729,21.0,25.5,25.0,186.0,184.0,183.83333333333331,79.0,78.75,76.16666666666667,1411-17-158729,26.0,27.6,27.2,182.0,182.2,174.6,71.0,75.4,65.8,-6.600000000000001,-0.5,-2.1999999999999997,3.8000000000000114,2.0,9.233333333333348,3.5999999999999943,7.75,10.366666666666674,0.48024109161407696,0.5019885800727896,0.43902439024390244,0.42073170731707316
1085,2015-10-13,Italy,Norway,2,1,UEFA Euro qualification,Rome,Italy,0,17,962,34,739,-17,223,W,0,1,0,81,78,81,82,1343,1343-16-158159,18,72,70,72,72,1352,1352-16-158159,9,6,12,9,0,1343-16-158159,26.75,28.4,26.0,182.75,186.8,175.5,75.5,81.4,71.0,1352-16-158159,27.0,24.6,25.4,187.0,186.6,182.0,86.0,83.6,75.4,2.1499999999999986,1.3999999999999986,0.6000000000000014,-3.8499999999999934,-0.19999999999998866,-6.5,-8.099999999999994,-4.599999999999994,-4.400000000000006,0.4476028767605084,0.46677716960304555,0.47560975609756095,0.49390243902439024
1086,2015-10-13,Netherlands,Czech Republic,2,3,UEFA Euro qualification,Amsterdam,Netherlands,0,14,1004,15,983,-1,21,L,2,1,0,80,80,82,75,105035,105035-16-158159,17,73,70,67,73,1330,1330-16-158159,11,7,5,15,0,105035-16-158159,24.0,21.8,26.66666666666667,183.66666666666663,187.4,175.0,82.33333333333333,83.8,72.66666666666667,1330-16-158159,26.66666666666667,29.0,25.66666666666667,184.0,184.6,178.66666666666663,74.33333333333333,80.6,71.66666666666667,-5.0,-4.866666666666667,1.0,-0.9333333333333372,3.4000000000000057,-3.6666666666666567,1.7333333333333345,9.466666666666667,1.0,0.4163051140188096,0.4590753043492839,0.5540540540540541,0.5675675675675675
1087,2015-10-13,Paraguay,Argentina,0,0,FIFA World Cup qualification,Asunción,Paraguay,0,61,552,1,1419,60,-867,D,1,1,0,72,72,71,72,1375,1375-16-158159,8,81,84,82,79,1369,1369-16-158159,19,-7,-12,-11,0,1375-16-158159,27.5,28.8,26.5,183.0,181.0,178.0,78.0,80.8,74.75,1369-16-158159,30.5,28.0,27.33333333333333,173.0,183.16666666666663,181.66666666666663,73.0,78.33333333333333,75.66666666666667,-0.5,-1.6999999999999993,-0.8333333333333321,-0.1666666666666572,8.0,-3.6666666666666567,-0.3333333333333286,7.799999999999998,-0.9166666666666714,-0.16346191424120565,-0.14839916936100744,-0.08064516129032258,-0.07258064516129033
1088,2015-10-13,Peru,Chile,3,4,FIFA World Cup qualification,Lima,Peru,0,50,623,9,1177,41,-554,L,2,1,0,72,76,72,71,111108,111108-16-158159,7,78,78,77,75,111459,111459-16-158159,14,1,-7,-5,0,111108-16-158159,36.0,25.0,27.0,184.0,181.0,177.83333333333337,84.0,74.0,73.33333333333333,111459-16-158159,26.0,29.75,28.0,169.0,179.25,173.66666666666663,62.0,78.25,71.83333333333333,6.25,-1.0,-1.0,4.75,12.0,4.166666666666686,5.75,12.0,1.5,-0.20251828429460159,-0.1502053224829165,-0.2222222222222222,-0.19444444444444445
1089,2015-10-13,Uruguay,Colombia,3,0,FIFA World Cup qualification,Montevideo,Uruguay,0,20,919,5,1228,15,-309,W,0,1,0,76,74,74,80,1377,1377-16-158159,14,78,82,76,75,111109,111109-16-158159,15,-1,-2,-2,0,1377-16-158159,25.0,27.857142857142854,30.0,181.5,180.42857142857144,173.0,73.5,77.0,69.0,111109-16-158159,29.0,24.8,26.75,179.5,180.2,182.75,79.5,77.2,80.25,0.1999999999999993,-1.1428571428571423,3.25,1.3000000000000114,0.9285714285714164,-9.75,-3.700000000000003,-2.5,-11.25,0.05882391481214008,0.13192280527770192,0.09722222222222222,0.1388888888888889
1090,2015-10-25,Tunisia,Morocco,2,3,African Nations Championship,Radès,Tunisia,0,36,722,80,407,-44,315,L,2,1,0,73,75,71,71,1391,1391-09-155725,3,76,74,77,77,111111,111111-17-158729,3,-2,-3,-6,0,1391-09-155725,27.0,26.4,24.8,190.0,185.8,182.4,86.0,78.8,71.8,111111-17-158729,29.0,25.8,28.2,190.0,186.8,176.2,77.0,79.0,71.8,1.1999999999999993,-2.6000000000000014,-3.3999999999999986,3.1999999999999886,-4.199999999999989,6.200000000000018,7.0,1.7999999999999972,0.0,0.24450966562165988,0.28923379650096254,0.22857142857142856,0.2642857142857143
1091,2015-11-12,Bolivia,Venezuela,4,2,FIFA World Cup qualification,La Paz,Bolivia,0,77,442,83,408,-6,34,W,0,1,0,67,71,67,66,111451,111451-17-158729,1,72,75,71,71,111487,111487-17-158729,2,0,-9,-4,0,111451-17-158729,30.0,28.2,27.5,181.5,180.2,173.0,76.0,76.8,66.5,111487-17-158729,23.0,22.25,23.75,176.33333333333337,183.5,175.5,74.0,81.25,72.25,7.75,5.199999999999998,3.75,-2.0,3.8666666666666467,-2.5,-5.25,2.799999999999997,-5.75,-0.413126093740217,-0.36871444998532144,-0.45652173913043476,-0.40217391304347827
1092,2015-11-12,Chile,Colombia,1,1,FIFA World Cup qualification,Santiago,Chile,0,5,1288,7,1233,-2,55,D,1,1,0,79,79,80,77,111459,111459-17-158729,7,78,79,79,76,111109,111109-17-158729,7,3,-2,1,0,111459-17-158729,29.33333333333333,30.75,28.25,173.66666666666663,179.0,176.75,73.66666666666667,79.0,74.5,111109-17-158729,29.0,28.0,27.2,181.0,179.6,182.8,77.0,75.4,79.8,1.333333333333332,1.75,1.0500000000000007,-5.933333333333337,-2.0,-6.050000000000012,-1.7333333333333345,2.0,-5.299999999999997,0.40681705157971465,0.29795113847441707,0.29508196721311475,0.2540983606557377
1093,2015-11-12,Ecuador,Uruguay,2,1,FIFA World Cup qualification,Quito,Ecuador,0,21,921,12,1051,9,-130,W,0,1,0,74,74,76,71,111465,111465-17-158729,5,80,85,76,80,1377,1377-17-158729,7,-6,-14,0,0,111465-17-158729,26.5,29.83333333333333,30.66666666666667,178.5,179.16666666666663,175.66666666666663,79.0,78.16666666666667,71.33333333333333,1377-17-158729,28.0,28.25,29.75,181.33333333333331,183.5,175.0,74.66666666666667,77.75,76.25,-1.75,1.833333333333332,0.916666666666668,-5.0,-2.1666666666666856,0.6666666666666572,1.25,3.5,-4.916666666666671,0.02235508180917602,0.061110300662211126,-0.08163265306122448,-0.05102040816326531
1094,2015-11-12,Norway,Hungary,0,1,UEFA Euro qualification,Oslo,Norway,0,46,637,33,759,13,-122,L,2,1,0,73,72,75,71,1352,1352-17-158729,4,72,72,73,70,1886,1886-17-158729,4,2,-1,2,0,1352-17-158729,26.66666666666667,25.8,24.0,179.66666666666663,187.6,182.66666666666663,75.33333333333333,83.0,76.33333333333333,1886-17-158729,28.0,25.0,28.0,193.0,186.5,180.0,87.0,80.16666666666667,70.25,1.666666666666668,-2.1999999999999997,-4.0,-6.833333333333344,-5.400000000000006,2.6666666666666567,-4.833333333333343,-4.0,6.083333333333329,0.18255264291592282,0.18339049962873252,0.1568627450980392,0.1568627450980392
1095,2015-11-13,Argentina,Brazil,1,1,FIFA World Cup qualification,Buenos Aires,Argentina,0,3,1383,8,1208,-5,175,D,1,1,0,83,87,83,80,1369,1369-17-158729,9,84,87,82,85,1370,1370-17-158729,10,2,-7,1,0,1369-17-158729,26.0,28.5,29.0,174.33333333333337,183.16666666666663,176.0,72.0,79.5,67.0,1370-17-158729,24.0,27.4,26.33333333333333,175.66666666666663,181.2,184.0,70.66666666666667,77.4,80.66666666666667,-1.3999999999999986,4.5,2.666666666666668,-6.866666666666646,7.5,-8.0,-5.400000000000006,8.833333333333329,-13.666666666666671,0.3559418214021672,0.3626711535127007,0.42424242424242425,0.38636363636363635
1096,2015-11-13,Belgium,Italy,3,1,Friendly,Brussels,Belgium,0,1,1440,13,1040,-12,400,W,0,1,0,84,85,83,84,1325,1325-17-158729,7,83,82,81,85,1343,1343-17-158729,9,0,2,2,1,1325-17-158729,25.66666666666667,26.8,24.66666666666667,177.33333333333337,191.6,182.33333333333331,76.33333333333333,88.6,69.33333333333333,1343-17-158729,25.66666666666667,31.2,28.66666666666667,182.0,187.6,177.66666666666663,75.66666666666667,85.0,72.66666666666667,-5.533333333333331,1.1333333333333329,-4.0,-10.266666666666652,9.599999999999994,4.6666666666666865,-8.666666666666671,12.933333333333325,-3.3333333333333433,0.4289858044714841,0.46433405752798435,0.2,0.21666666666666667
1097,2015-11-13,Czech Republic,Serbia,4,1,Friendly,Ostrava,Czech Republic,0,17,974,49,605,-32,369,W,0,1,0,75,73,76,74,1330,1330-17-158729,5,78,75,79,76,110082,110082-13-157186,6,-3,-1,-3,1,1330-17-158729,23.0,27.4,23.25,185.0,184.4,181.75,76.0,78.4,73.75,110082-13-157186,23.0,25.8,21.6,187.0,187.6,185.6,82.0,83.2,76.0,-2.8000000000000007,4.399999999999999,1.6499999999999986,-2.5999999999999943,-2.5999999999999943,-3.8499999999999934,-7.200000000000002,-3.5999999999999943,-2.25,0.269914017463324,0.27266018187644225,0.27692307692307694,0.2923076923076923
1098,2015-11-13,France,Germany,2,0,Friendly,Saint-Denis,France,0,24,881,2,1388,22,-507,W,0,1,0,83,82,83,81,1335,1335-17-158729,9,85,82,85,84,1337,1337-17-158729,10,-2,-1,-2,1,1335-17-158729,27.0,25.0,25.5,184.0,184.6,174.0,77.5,77.6,70.5,1337-17-158729,28.0,27.5,25.0,187.5,190.25,182.8,81.5,87.25,77.0,-0.5,-3.0,0.5,-6.25,-2.9000000000000057,-8.800000000000011,-9.75,-3.9000000000000057,-6.5,0.38227462343414653,0.3923476895377822,0.37333333333333335,0.38666666666666666
1099,2015-11-13,Poland,Iceland,4,2,Friendly,Warsaw,Poland,0,38,712,31,792,7,-80,W,0,1,0,79,82,77,77,1353,1353-17-158729,5,72,72,74,69,1341,1341-18-158904,2,13,5,3,1,1353-17-158729,24.5,29.2,26.5,185.5,186.6,180.5,78.5,80.2,78.75,1341-18-158904,25.0,30.8,28.6,190.0,189.6,181.6,85.0,80.8,76.4,-6.300000000000002,4.199999999999998,-2.1000000000000014,-4.099999999999993,-3.4000000000000057,-1.0999999999999943,-2.299999999999997,-4.799999999999997,2.3499999999999943,0.15400000111848045,0.15827443357477974,0.09090909090909091,0.1
1100,2015-11-13,Spain,England,2,0,Friendly,Alicante,Spain,0,6,1287,9,1179,-3,108,W,0,1,0,85,86,85,86,1362,1362-17-158729,9,82,85,81,81,1318,1318-17-158729,8,5,1,4,1,1362-17-158729,27.0,27.0,27.8,188.0,182.6,179.0,85.0,76.6,72.8,1318-17-158729,22.0,25.66666666666667,23.75,188.0,187.0,178.0,86.0,83.5,72.25,1.333333333333332,5.0,4.050000000000002,1.0,-5.400000000000006,1.0,1.5,-9.400000000000006,0.5499999999999972,0.6551051590444076,0.6412430822405851,0.6976744186046512,0.7151162790697675
1101,2015-11-13,Wales,Netherlands,2,3,Friendly,Cardiff,Wales,0,15,1032,16,976,-1,56,L,2,1,0,76,76,75,76,1367,1367-17-158729,4,81,81,81,80,105035,105035-17-158729,8,-4,-5,-6,1,1367-17-158729,26.5,27.16666666666667,26.66666666666667,183.5,183.0,178.0,78.5,80.33333333333333,70.33333333333333,105035-17-158729,22.0,24.0,26.0,183.0,187.0,178.8,88.0,83.4,74.4,2.5,5.166666666666668,0.6666666666666679,-3.5,0.0,-0.8000000000000114,-4.900000000000006,-7.666666666666671,-4.066666666666677,0.012459877922377604,0.04537941028934618,-0.09615384615384616,-0.07692307692307693
1102,2015-11-14,Russia,Portugal,1,0,Friendly,Krasnodar,Russia,0,23,885,4,1364,19,-479,W,0,1,0,76,76,76,74,1357,1357-17-158729,6,83,85,82,82,1354,1354-17-158729,8,-6,-11,-6,1,1357-17-158729,24.0,28.6,25.8,183.0,186.2,183.4,74.0,79.2,75.6,1354-17-158729,25.5,29.25,24.6,185.0,184.25,179.8,79.5,78.25,74.8,-5.25,3.1000000000000014,1.1999999999999993,-1.25,1.1999999999999886,3.5999999999999943,-4.25,-0.2999999999999972,0.7999999999999972,0.3349612085041181,0.3740898912589962,0.36923076923076925,0.3923076923076923
1103,2015-11-14,Sweden,Denmark,2,1,UEFA Euro qualification,Solna,Sweden,0,45,647,35,743,10,-96,W,0,1,0,76,77,76,76,1363,1363-17-158729,5,78,76,79,75,1331,1331-17-158729,5,2,0,-3,0,1363-17-158729,29.0,25.8,26.0,184.0,189.0,184.2,74.0,81.0,75.6,1331-17-158729,23.0,24.33333333333333,27.25,193.0,184.83333333333331,180.5,89.0,80.66666666666667,75.5,4.666666666666668,2.8000000000000007,-1.25,-0.8333333333333428,-4.0,3.6999999999999886,-6.666666666666671,-8.0,0.09999999999999433,0.2622475736445521,0.26886419276737167,0.29411764705882354,0.3161764705882353
1104,2015-11-15,Hungary,Norway,2,1,UEFA Euro qualification,Budapest,Hungary,0,33,759,46,637,-13,122,W,0,1,0,72,72,73,70,1886,1886-17-158729,4,73,72,75,71,1352,1352-17-158729,4,1,-2,-2,0,1886-17-158729,28.0,25.0,28.0,193.0,186.5,180.0,87.0,80.16666666666667,70.25,1352-17-158729,26.66666666666667,25.8,24.0,179.66666666666663,187.6,182.66666666666663,75.33333333333333,83.0,76.33333333333333,2.1999999999999997,-1.666666666666668,4.0,5.400000000000006,6.833333333333344,-2.6666666666666567,4.0,4.833333333333343,-6.083333333333329,0.19388561139596003,0.22135762626750594,0.09090909090909091,0.10909090909090909
1105,2015-11-17,Austria,Switzerland,1,2,Friendly,Vienna,Austria,0,10,1130,11,1073,-1,57,L,2,1,0,77,78,77,77,1322,1322-17-158729,4,78,74,78,78,1364,1364-17-158729,5,0,3,-1,1,1322-17-158729,27.0,25.2,24.8,187.0,186.8,181.8,80.0,83.6,77.0,1364-17-158729,24.0,27.0,24.4,185.0,184.4,181.4,85.0,80.4,79.2,0.0,1.1999999999999993,0.4000000000000021,2.5999999999999943,1.8000000000000114,0.4000000000000057,-0.4000000000000057,-1.4000000000000057,-2.200000000000003,0.35423483747439044,0.39080866067568354,0.18604651162790697,0.1511627906976744
1106,2015-11-17,Colombia,Argentina,0,1,FIFA World Cup qualification,Barranquilla,Colombia,0,7,1233,3,1383,4,-150,L,2,1,0,78,79,79,76,111109,111109-17-158729,7,83,87,83,80,1369,1369-17-158729,9,-1,-11,-4,0,111109-17-158729,29.0,28.0,27.2,181.0,179.6,182.8,77.0,75.4,79.8,1369-17-158729,26.0,28.5,29.0,174.33333333333337,183.16666666666663,176.0,72.0,79.5,67.0,0.5,2.0,-1.8000000000000007,-2.166666666666657,5.266666666666652,6.800000000000012,-2.5,3.4000000000000057,12.799999999999995,0.19636022147852825,0.24427944568619464,0.16666666666666666,0.19444444444444445
1107,2015-11-17,Denmark,Sweden,2,2,UEFA Euro qualification,Copenhagen,Denmark,0,35,743,45,647,-10,96,D,1,1,0,78,76,79,75,1331,1331-17-158729,5,76,77,76,76,1363,1363-17-158729,5,0,-2,3,0,1331-17-158729,23.0,24.33333333333333,27.25,193.0,184.83333333333331,180.5,89.0,80.66666666666667,75.5,1363-17-158729,29.0,25.8,26.0,184.0,189.0,184.2,74.0,81.0,75.6,-2.8000000000000007,-4.666666666666668,1.25,4.0,0.8333333333333428,-3.6999999999999886,8.0,6.666666666666671,-0.09999999999999433,0.14725475699512777,0.1690619343386003,0.21818181818181817,0.22727272727272727
1108,2015-11-17,England,France,2,0,Friendly,London,England,0,9,1179,24,881,-15,298,W,0,1,0,82,85,81,81,1318,1318-17-158729,8,83,82,83,81,1335,1335-17-158729,9,4,-1,-2,1,1318-17-158729,22.0,25.66666666666667,23.75,188.0,187.0,178.0,86.0,83.5,72.25,1335-17-158729,27.0,25.0,25.5,184.0,184.6,174.0,77.5,77.6,70.5,-3.0,-1.333333333333332,-1.75,3.4000000000000057,3.0,4.0,8.400000000000006,6.0,1.75,0.6043985236943743,0.5767099563984142,0.5454545454545454,0.5227272727272727
1109,2015-11-17,Italy,Romania,2,2,Friendly,Bologna,Italy,0,13,1040,14,1039,-1,1,D,1,1,0,83,82,81,85,1343,1343-17-158729,9,73,73,71,72,1356,1356-17-158729,5,10,12,10,1,1343-17-158729,25.66666666666667,31.2,28.66666666666667,182.0,187.6,177.66666666666663,75.66666666666667,85.0,72.66666666666667,1356-17-158729,28.0,26.6,25.25,173.5,186.6,175.0,71.0,79.8,71.25,-0.9333333333333336,3.1999999999999997,3.416666666666668,-4.599999999999994,14.099999999999996,2.6666666666666567,-4.133333333333326,14.0,1.4166666666666714,0.4476028767605084,0.46677716960304555,0.47560975609756095,0.49390243902439024
1110,2015-11-17,Paraguay,Bolivia,2,1,FIFA World Cup qualification,Asunción,Paraguay,0,47,610,77,442,-30,168,W,0,1,0,75,74,75,72,1375,1375-17-158729,4,67,71,67,66,111451,111451-17-158729,1,8,1,8,0,1375-17-158729,21.0,30.0,26.4,178.0,183.0,177.2,74.0,82.2,69.8,111451-17-158729,30.0,28.2,27.5,181.5,180.2,173.0,76.0,76.8,66.5,-7.199999999999998,0.0,-1.1000000000000014,-2.1999999999999886,1.5,4.199999999999989,-2.799999999999997,6.200000000000002,3.299999999999997,-0.1966838617375289,-0.18186504260449182,-0.07936507936507936,-0.06349206349206349
1111,2015-11-17,Poland,Czech Republic,3,1,Friendly,Wrocław,Poland,0,38,712,17,974,21,-262,W,0,1,0,79,82,77,77,1353,1353-17-158729,5,75,73,76,74,1330,1330-17-158729,5,8,4,1,1,1353-17-158729,24.5,29.2,26.5,185.5,186.6,180.5,78.5,80.2,78.75,1330-17-158729,23.0,27.4,23.25,185.0,184.4,181.75,76.0,78.4,73.75,-2.8999999999999986,6.199999999999998,3.25,1.0999999999999943,1.5999999999999943,-1.25,0.09999999999999433,4.200000000000003,5.0,0.15400000111848045,0.15827443357477974,0.09090909090909091,0.1
1112,2015-11-17,Russia,Croatia,1,3,Friendly,Rostov-on-Don,Russia,0,23,885,19,924,4,-39,L,2,1,0,76,76,76,74,1357,1357-17-158729,6,80,80,82,78,1328,1328-18-159068,6,-2,-6,-6,1,1357-17-158729,24.0,28.6,25.8,183.0,186.2,183.4,74.0,79.2,75.6,1328-18-159068,31.0,28.2,27.0,190.0,185.8,181.2,85.0,79.6,74.4,-4.199999999999998,-2.3999999999999986,-1.1999999999999993,-2.800000000000012,-3.8000000000000114,2.200000000000017,-5.599999999999994,-5.799999999999998,1.1999999999999886,0.3349612085041181,0.3740898912589962,0.36923076923076925,0.3923076923076923
1113,2015-11-17,Turkey,Greece,0,0,Friendly,Istanbul,Turkey,0,18,941,37,718,-19,223,D,1,1,0,78,78,79,78,1365,1365-17-158729,6,76,77,74,78,1338,1338-17-158729,6,0,1,5,1,1365-17-158729,30.0,27.5,27.5,188.0,183.0,179.66666666666663,81.0,78.5,74.5,1338-17-158729,28.0,27.33333333333333,24.75,188.0,185.16666666666663,184.75,85.0,81.0,78.0,2.666666666666668,-0.5,2.75,2.8333333333333433,-5.0,-5.083333333333343,0.0,-6.5,-3.5,0.19141077798462205,0.21456689963116518,0.16666666666666666,0.20833333333333334
1114,2015-11-17,Uruguay,Chile,3,0,FIFA World Cup qualification,Montevideo,Uruguay,0,12,1051,5,1288,7,-237,W,0,1,0,80,85,76,80,1377,1377-17-158729,7,79,79,80,77,111459,111459-17-158729,7,8,1,-4,0,1377-17-158729,28.0,28.25,29.75,181.33333333333331,183.5,175.0,74.66666666666667,77.75,76.25,111459-17-158729,29.33333333333333,30.75,28.25,173.66666666666663,179.0,176.75,73.66666666666667,79.0,74.5,-2.75,-1.083333333333332,1.5,2.3333333333333433,9.833333333333343,-1.75,-4.333333333333329,4.083333333333329,1.75,0.05084543392578436,0.118176434757494,0.06944444444444445,0.125
