date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rank,home_rank_pts,away_rank,away_rank_pts,rank_diff,rank_pts_diff,outcome,outcome_num,home_game,away_game,home_OVR,home_ATT,home_MID,home_DEF,home_team_id,home_team_uid,home_team_international_prestige,away_OVR,away_ATT,away_MID,away_DEF,away_team_id,away_team_uid,away_team_international_prestige,ATT_diff,DEF_diff,MID_diff,Friendly,team_uid_x,home_ATT_age,home_DEF_age,home_MID_age,home_ATT_ht,home_DEF_ht,home_MID_ht,home_ATT_wt,home_DEF_wt,home_MID_wt,team_uid_y,away_ATT_age,away_DEF_age,away_MID_age,away_ATT_ht,away_DEF_ht,away_MID_ht,away_ATT_wt,away_DEF_wt,away_MID_wt,ATT_age_diff,DEF_age_diff,MID_age_diff,ATT_ht_diff,DEF_ht_diff,MID_ht_diff,ATT_wt_diff,DEF_wt_diff,MID_wt_diff
2011-06-22,Colombia,Mexico,0,0,Friendly,Pereira,Colombia,0,50,564,28,802,22,-238,D,1,1,0,76,76,72,74,111109,111109-12-156644,6,76,75,72,74,1386,1386-12-156644,15,2,-1,0,1,111109-12-156644,25.0,29.75,25.25,179.66666666666666,181.5,180.75,73.66666666666667,78.5,81.0,1386-12-156644,23.0,27.75,27.25,171.66666666666666,180.75,175.75,60.666666666666664,77.0,69.25,-2.75,6.75,-2.0,-1.0833333333333428,9.833333333333343,5.0,-3.3333333333333286,17.833333333333336,11.75
2011-07-08,Peru,Mexico,1,0,Copa América,Mendoza,Argentina,1,54,548,28,802,26,-254,W,0,0,0,70,69,70,66,111108,111108-12-156644,6,76,75,72,74,1386,1386-12-156644,15,-5,-9,-2,0,111108-12-156644,29.0,27.166666666666668,24.666666666666668,174.5,181.33333333333334,180.66666666666666,71.0,80.0,80.33333333333333,1386-12-156644,23.0,27.75,27.25,171.66666666666666,180.75,175.75,60.666666666666664,77.0,69.25,1.25,4.166666666666668,-2.583333333333332,-6.25,9.666666666666686,4.916666666666657,-6.0,19.333333333333336,11.083333333333329
2011-06-25,USA,Mexico,2,4,Gold Cup,Pasadena,USA,0,22,855,28,802,-6,53,L,2,1,0,74,72,72,69,1387,1387-12-156644,12,76,75,72,74,1386,1386-12-156644,15,-2,-6,0,0,1387-12-156644,25.0,29.6,27.25,179.5,181.6,183.25,73.0,73.8,78.0,1386-12-156644,23.0,27.75,27.25,171.66666666666666,180.75,175.75,60.666666666666664,77.0,69.25,-2.75,6.600000000000001,0.0,-1.25,9.933333333333337,7.5,-4.0,13.133333333333333,8.75
2011-08-10,USA,Mexico,1,1,Friendly,Philadelphia,USA,0,22,855,28,802,-6,53,D,1,1,0,74,72,72,69,1387,1387-12-156644,12,76,75,72,74,1386,1386-12-156644,15,-2,-6,0,1,1387-12-156644,25.0,29.6,27.25,179.5,181.6,183.25,73.0,73.8,78.0,1386-12-156644,23.0,27.75,27.25,171.66666666666666,180.75,175.75,60.666666666666664,77.0,69.25,-2.75,6.600000000000001,0.0,-1.25,9.933333333333337,7.5,-4.0,13.133333333333333,8.75
2011-06-25,Ecuador,Mexico,0,1,Friendly,Quito,Ecuador,0,64,523,28,802,36,-279,L,2,1,0,71,71,71,63,111465,111465-12-156644,7,76,75,72,74,1386,1386-12-156644,15,-3,-12,-1,1,111465-12-156644,24.0,31.75,28.25,178.0,179.5,176.75,73.66666666666667,75.25,72.5,1386-12-156644,23.0,27.75,27.25,171.66666666666666,180.75,175.75,60.666666666666664,77.0,69.25,-3.75,8.75,1.0,-2.75,7.833333333333343,1.0,-3.3333333333333286,14.583333333333336,3.25
2011-07-12,Uruguay,Mexico,1,0,Copa América,La Plata,Argentina,1,7,1094,28,802,-21,292,W,0,0,0,79,81,75,77,1377,1377-12-156644,12,76,75,72,74,1386,1386-12-156644,15,7,2,3,0,1377-12-156644,28.0,25.166666666666668,28.666666666666668,180.5,184.83333333333334,173.66666666666666,78.0,79.0,74.0,1386-12-156644,23.0,27.75,27.25,171.66666666666666,180.75,175.75,60.666666666666664,77.0,69.25,0.25,2.166666666666668,1.4166666666666679,-0.25,13.166666666666686,-2.083333333333343,1.0,18.333333333333336,4.75
2011-07-12,Chile,Peru,1,0,Copa América,Mendoza,Argentina,1,13,967,54,548,-41,419,W,0,0,0,76,74,74,70,111459,111459-12-156644,10,70,69,70,66,111108,111108-12-156644,6,8,1,4,0,111459-12-156644,26.0,29.333333333333332,24.5,170.0,182.33333333333334,176.66666666666666,72.5,79.0,74.83333333333333,111108-12-156644,29.0,27.166666666666668,24.666666666666668,174.5,181.33333333333334,180.66666666666666,71.0,80.0,80.33333333333333,-1.1666666666666679,0.33333333333333215,-0.16666666666666785,-11.333333333333343,7.833333333333343,-4.0,-7.5,8.0,-5.5
2011-06-01,Japan,Peru,0,0,Kirin Cup,Niigata,Japan,0,14,961,54,548,-40,413,D,1,1,0,75,76,77,74,1411,1411-17-158729,5,70,69,70,66,111108,111108-12-156644,6,10,5,7,0,1411-17-158729,26.0,27.6,27.2,182.0,182.2,174.6,71.0,75.4,65.8,111108-12-156644,29.0,27.166666666666668,24.666666666666668,174.5,181.33333333333334,180.66666666666666,71.0,80.0,80.33333333333333,-1.1666666666666679,-1.3999999999999986,2.5333333333333314,0.6666666666666572,7.699999999999989,-6.066666666666663,-9.0,4.400000000000006,-14.533333333333331
2010-10-12,Panama,Peru,1,0,Friendly,Panama City,Panama,0,97,314,39,726,58,-412,W,0,1,0,69,68,68,68,111475,111475-18-158904,1,70,69,70,66,111108,111108-12-156644,6,2,-1,-2,1,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,111108-12-156644,29.0,27.166666666666668,24.666666666666668,174.5,181.33333333333334,180.66666666666666,71.0,80.0,80.33333333333333,8.833333333333332,-2.0,1.7333333333333307,5.666666666666657,8.300000000000011,-0.6666666666666572,3.0,6.799999999999997,-5.533333333333331
2010-09-04,Canada,Peru,0,2,Friendly,Toronto,Canada,0,101,287,39,726,62,-439,L,2,1,0,66,66,65,64,111455,111455-16-158159,5,70,69,70,66,111108,111108-12-156644,6,0,-5,-5,1,111455-16-158159,23.333333333333332,28.75,27.0,185.33333333333334,184.5,173.25,80.0,78.0,71.75,111108-12-156644,29.0,27.166666666666668,24.666666666666668,174.5,181.33333333333334,180.66666666666666,71.0,80.0,80.33333333333333,-3.8333333333333357,-0.25,2.333333333333332,4.0,10.0,-7.416666666666657,0.0,7.0,-8.583333333333329
2010-11-17,Colombia,Peru,1,1,Friendly,Bogotá,Colombia,0,47,575,52,538,-5,37,D,1,1,0,76,76,72,74,111109,111109-12-156644,6,70,69,70,66,111108,111108-12-156644,6,10,5,2,1,111109-12-156644,25.0,29.75,25.25,179.66666666666666,181.5,180.75,73.66666666666667,78.5,81.0,111108-12-156644,29.0,27.166666666666668,24.666666666666668,174.5,181.33333333333334,180.66666666666666,71.0,80.0,80.33333333333333,-2.166666666666668,0.75,0.5833333333333321,-1.6666666666666856,7.0,0.08333333333334281,-6.333333333333329,7.5,0.6666666666666714
2011-07-16,Colombia,Peru,0,2,Copa América,Córdoba,Argentina,1,50,564,54,548,-4,16,L,2,0,0,76,76,72,74,111109,111109-12-156644,6,70,69,70,66,111108,111108-12-156644,6,10,5,2,0,111109-12-156644,25.0,29.75,25.25,179.66666666666666,181.5,180.75,73.66666666666667,78.5,81.0,111108-12-156644,29.0,27.166666666666668,24.666666666666668,174.5,181.33333333333334,180.66666666666666,71.0,80.0,80.33333333333333,-2.166666666666668,0.75,0.5833333333333321,-1.6666666666666856,7.0,0.08333333333334281,-6.333333333333329,7.5,0.6666666666666714
2011-03-29,Ecuador,Peru,0,0,Friendly,The Hague,Netherlands,1,52,542,66,486,-14,56,D,1,0,0,71,71,71,63,111465,111465-12-156644,7,70,69,70,66,111108,111108-12-156644,6,5,-6,1,1,111465-12-156644,24.0,31.75,28.25,178.0,179.5,176.75,73.66666666666667,75.25,72.5,111108-12-156644,29.0,27.166666666666668,24.666666666666668,174.5,181.33333333333334,180.66666666666666,71.0,80.0,80.33333333333333,-3.166666666666668,2.75,3.583333333333332,-3.333333333333343,5.0,-3.916666666666657,-6.333333333333329,4.25,-7.833333333333329
2011-07-04,Uruguay,Peru,1,1,Copa América,San Juan,Argentina,1,7,1094,54,548,-47,546,D,1,0,0,79,81,75,77,1377,1377-12-156644,12,70,69,70,66,111108,111108-12-156644,6,15,8,5,0,1377-12-156644,28.0,25.166666666666668,28.666666666666668,180.5,184.83333333333334,173.66666666666666,78.0,79.0,74.0,111108-12-156644,29.0,27.166666666666668,24.666666666666668,174.5,181.33333333333334,180.66666666666666,71.0,80.0,80.33333333333333,0.8333333333333321,-3.833333333333332,4.0,-0.8333333333333428,10.333333333333343,-7.0,-2.0,8.0,-6.333333333333329
2011-07-17,Chile,Venezuela,1,2,Copa América,San Juan,Argentina,1,13,967,68,489,-55,478,L,2,0,0,76,74,74,70,111459,111459-12-156644,10,71,74,69,70,111487,111487-13-157186,5,4,-4,5,0,111459-12-156644,26.0,29.333333333333332,24.5,170.0,182.33333333333334,176.66666666666666,72.5,79.0,74.83333333333333,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,-2.0,6.333333333333332,-2.8999999999999986,-13.400000000000006,-5.666666666666657,2.2666666666666515,-4.299999999999997,-5.0,3.0333333333333314
2012-08-15,Japan,Venezuela,1,1,Friendly,Sapporo,Japan,0,22,829,52,570,-30,259,D,1,1,0,75,76,77,74,1411,1411-17-158729,5,71,74,69,70,111487,111487-13-157186,5,6,0,8,1,1411-17-158729,26.0,27.6,27.2,182.0,182.2,174.6,71.0,75.4,65.8,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,-2.0,4.600000000000001,-0.1999999999999993,-1.4000000000000057,-5.800000000000011,0.19999999999998863,-5.799999999999997,-8.599999999999994,-6.0
2011-07-13,Paraguay,Venezuela,3,3,Copa América,Salta,Argentina,1,23,847,68,489,-45,358,D,1,0,0,74,79,73,70,1375,1375-13-157186,11,71,74,69,70,111487,111487-13-157186,5,9,-4,4,0,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,0.0,8.8,0.6000000000000014,5.599999999999994,-6.199999999999989,1.4000000000000057,4.200000000000003,-4.799999999999997,-2.200000000000003
2011-07-20,Paraguay,Venezuela,0,0,Copa América,Mendoza,Argentina,1,23,847,68,489,-45,358,D,1,0,0,74,79,73,70,1375,1375-13-157186,11,71,74,69,70,111487,111487-13-157186,5,9,-4,4,0,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,0.0,8.8,0.6000000000000014,5.599999999999994,-6.199999999999989,1.4000000000000057,4.200000000000003,-4.799999999999997,-2.200000000000003
2012-09-11,Paraguay,Venezuela,0,2,FIFA World Cup qualification,Asunción,Paraguay,0,29,728,52,584,-23,144,L,2,1,0,74,79,73,70,1375,1375-13-157186,11,71,74,69,70,111487,111487-13-157186,5,9,-4,4,0,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,0.0,8.8,0.6000000000000014,5.599999999999994,-6.199999999999989,1.4000000000000057,4.200000000000003,-4.799999999999997,-2.200000000000003
2010-08-11,Panama,Venezuela,3,1,Friendly,Panama City,Panama,0,97,314,47,592,50,-278,W,0,1,0,69,68,68,68,111475,111475-18-158904,1,71,74,69,70,111487,111487-13-157186,5,-2,-6,-1,1,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,8.0,4.0,-1.0,3.5999999999999943,-5.199999999999989,5.599999999999994,6.200000000000003,-6.200000000000003,3.0
2010-10-12,Mexico,Venezuela,2,2,Friendly,Ciudad Juárez,Mexico,0,25,853,47,592,-22,261,D,1,1,0,76,75,72,74,1386,1386-12-156644,15,71,74,69,70,111487,111487-13-157186,5,5,0,3,1,1386-12-156644,23.0,27.75,27.25,171.66666666666666,180.75,175.75,60.666666666666664,77.0,69.25,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,-5.0,4.75,-0.14999999999999858,-11.733333333333348,-7.25,1.3499999999999943,-16.133333333333333,-7.0,-2.549999999999997
2011-03-29,Mexico,Venezuela,1,1,Friendly,San Diego,USA,1,27,795,60,515,-33,280,D,1,0,0,76,75,72,74,1386,1386-12-156644,15,71,74,69,70,111487,111487-13-157186,5,5,0,3,1,1386-12-156644,23.0,27.75,27.25,171.66666666666666,180.75,175.75,60.666666666666664,77.0,69.25,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,-5.0,4.75,-0.14999999999999858,-11.733333333333348,-7.25,1.3499999999999943,-16.133333333333333,-7.0,-2.549999999999997
2011-06-11,Mexico,Venezuela,0,3,Friendly,Las Vegas,USA,1,28,802,68,489,-40,313,L,2,0,0,76,75,72,74,1386,1386-12-156644,15,71,74,69,70,111487,111487-13-157186,5,5,0,3,1,1386-12-156644,23.0,27.75,27.25,171.66666666666666,180.75,175.75,60.666666666666664,77.0,69.25,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,-5.0,4.75,-0.14999999999999858,-11.733333333333348,-7.25,1.3499999999999943,-16.133333333333333,-7.0,-2.549999999999997
2011-03-16,Argentina,Venezuela,4,1,Friendly,San Juan,Argentina,0,5,1338,60,515,-55,823,W,0,1,0,83,87,81,77,1369,1369-12-156644,18,71,74,69,70,111487,111487-13-157186,5,17,3,12,1,1369-12-156644,23.333333333333332,25.75,29.25,177.0,184.25,181.25,74.33333333333333,81.25,77.0,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,-4.666666666666668,2.75,1.8500000000000014,-6.400000000000006,-3.75,6.849999999999994,-2.4666666666666686,-2.75,5.200000000000003
2011-07-23,Peru,Venezuela,4,1,Copa América,La Plata,Argentina,1,54,548,68,489,-14,59,W,0,0,0,70,69,70,66,111108,111108-12-156644,6,71,74,69,70,111487,111487-13-157186,5,-1,-8,1,0,111108-12-156644,29.0,27.166666666666668,24.666666666666668,174.5,181.33333333333334,180.66666666666666,71.0,80.0,80.33333333333333,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,1.0,4.166666666666668,-2.7333333333333307,-8.900000000000006,-6.666666666666657,6.2666666666666515,-5.799999999999997,-4.0,8.533333333333331
2010-11-17,Ecuador,Venezuela,4,1,Friendly,Quito,Ecuador,0,61,498,56,527,5,-29,W,0,1,0,71,71,71,63,111465,111465-12-156644,7,71,74,69,70,111487,111487-13-157186,5,1,-11,2,1,111465-12-156644,24.0,31.75,28.25,178.0,179.5,176.75,73.66666666666667,75.25,72.5,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,-4.0,8.75,0.8500000000000014,-5.400000000000006,-8.5,2.3499999999999943,-3.1333333333333258,-8.75,0.7000000000000028
2011-07-03,Brazil,Venezuela,0,0,Copa América,La Plata,Argentina,1,3,1425,68,489,-65,936,D,1,0,0,83,82,80,83,1370,1370-12-156644,20,71,74,69,70,111487,111487-13-157186,5,12,9,11,0,1370-12-156644,22.333333333333332,29.2,23.0,174.66666666666666,181.6,181.0,63.666666666666664,76.0,73.0,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,-5.666666666666668,6.199999999999999,-4.399999999999999,-8.733333333333348,-6.400000000000006,6.599999999999994,-13.133333333333333,-8.0,1.2000000000000028
2011-09-02,Argentina,Venezuela,1,0,Friendly,Calcutta,India,1,9,1017,44,615,-35,402,W,0,0,0,82,86,80,79,1369,1369-13-157186,18,71,74,69,70,111487,111487-13-157186,5,16,5,11,1,1369-13-157186,24.333333333333332,26.666666666666668,25.0,176.0,184.16666666666666,179.0,74.33333333333333,81.33333333333333,72.0,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,-3.666666666666668,3.666666666666668,-2.3999999999999986,-7.400000000000006,-3.833333333333343,4.599999999999994,-2.4666666666666686,-2.6666666666666714,0.20000000000000284
2012-09-07,Peru,Venezuela,2,1,FIFA World Cup qualification,Lima,Peru,0,51,587,52,584,-1,3,W,0,1,0,72,75,70,69,111108,111108-13-157186,6,71,74,69,70,111487,111487-13-157186,5,5,-5,1,0,111108-13-157186,29.5,24.8,28.25,182.0,179.2,178.0,77.0,75.0,77.75,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,1.5,1.8000000000000007,0.8500000000000014,-1.4000000000000057,-8.800000000000011,3.5999999999999943,0.20000000000000284,-9.0,5.950000000000003
2012-02-29,Spain,Venezuela,5,0,Friendly,Málaga,Spain,0,1,1566,46,615,-45,951,W,0,1,0,86,86,86,83,1362,1362-13-157186,20,71,74,69,70,111487,111487-13-157186,5,16,9,17,1,1362-13-157186,28.0,26.6,27.2,170.0,182.2,178.4,65.0,78.2,72.0,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,0.0,3.6000000000000014,-0.1999999999999993,-13.400000000000006,-5.800000000000011,4.0,-11.799999999999997,-5.799999999999997,0.20000000000000284
2012-01-21,USA,Venezuela,1,0,Friendly,Glendale,USA,0,33,721,41,642,-8,79,W,0,1,0,74,74,74,72,1387,1387-13-157186,12,71,74,69,70,111487,111487-13-157186,5,4,-2,5,1,1387-13-157186,26.0,27.6,27.25,182.0,186.8,185.25,82.0,81.0,82.0,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,-2.0,4.600000000000001,-0.14999999999999858,-1.4000000000000057,-1.1999999999999886,10.849999999999994,5.200000000000003,-3.0,10.200000000000003
2012-01-25,Mexico,Venezuela,3,1,Friendly,Houston,USA,1,21,866,41,642,-20,224,W,0,0,0,75,77,75,73,1386,1386-13-157186,15,71,74,69,70,111487,111487-13-157186,5,7,-1,6,1,1386-13-157186,26.0,26.8,25.25,177.0,181.4,173.25,66.5,79.6,67.5,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,-2.0,3.8000000000000007,-2.1499999999999986,-6.400000000000006,-6.599999999999994,-1.1500000000000057,-10.299999999999997,-4.400000000000006,-4.299999999999997
2011-10-07,Ecuador,Venezuela,2,0,FIFA World Cup qualification,Quito,Ecuador,0,69,481,47,598,22,-117,W,0,1,0,72,72,73,66,111465,111465-13-157186,7,71,74,69,70,111487,111487-13-157186,5,2,-8,4,0,111465-13-157186,23.666666666666668,26.5,26.75,174.33333333333334,180.0,180.25,74.33333333333333,74.25,75.0,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,-4.333333333333332,3.5,-0.6499999999999986,-9.066666666666663,-8.0,5.849999999999994,-2.4666666666666686,-9.75,3.200000000000003
2012-06-02,Uruguay,Venezuela,1,1,FIFA World Cup qualification,Montevideo,Uruguay,0,3,1309,43,613,-40,696,D,1,1,0,79,81,76,79,1377,1377-13-157186,14,71,74,69,70,111487,111487-13-157186,5,11,5,7,0,1377-13-157186,25.0,27.2,27.0,182.5,183.8,176.0,77.5,75.8,73.5,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,-3.0,4.199999999999999,-0.3999999999999986,-0.9000000000000057,-4.199999999999989,1.5999999999999943,0.7000000000000028,-8.200000000000003,1.7000000000000028
2011-11-11,Colombia,Venezuela,1,1,FIFA World Cup qualification,Barranquilla,Colombia,0,30,757,40,632,-10,125,D,1,1,0,78,82,73,76,111109,111109-13-157186,6,71,74,69,70,111487,111487-13-157186,5,12,2,4,0,111109-13-157186,26.0,27.666666666666668,26.0,180.0,182.0,177.16666666666666,78.5,75.0,74.16666666666667,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,-2.0,4.666666666666668,-1.3999999999999986,-3.4000000000000057,-6.0,2.7666666666666515,1.7000000000000028,-9.0,2.3666666666666742
2010-05-30,Japan,England,1,2,Friendly,Graz,Austria,1,45,682,8,1068,37,-386,L,2,0,0,75,76,77,74,1411,1411-17-158729,5,83,81,81,82,1318,1318-11-156279,17,-6,-7,-4,1,1411-17-158729,26.0,27.6,27.2,182.0,182.2,174.6,71.0,75.4,65.8,1318-11-156279,22.333333333333332,27.4,30.333333333333332,176.0,185.6,183.33333333333334,70.66666666666667,79.8,83.33333333333333,-1.3999999999999986,5.266666666666669,-3.133333333333333,-3.5999999999999943,6.199999999999989,-8.733333333333348,-8.799999999999997,4.733333333333334,-17.53333333333333
2010-06-23,Slovenia,England,0,1,FIFA World Cup,Port Elizabeth,South Africa,1,25,860,8,1068,17,-208,L,2,0,0,71,70,68,67,1361,1361-11-156279,5,83,81,81,82,1318,1318-11-156279,17,-12,-14,-13,0,1361-11-156279,25.0,25.8,28.333333333333332,188.0,184.8,180.0,79.33333333333333,80.0,72.66666666666667,1318-11-156279,22.333333333333332,27.4,30.333333333333332,176.0,185.6,183.33333333333334,70.66666666666667,79.8,83.33333333333333,-2.3999999999999986,3.4666666666666686,-2.0,2.4000000000000057,8.800000000000011,-3.333333333333343,-0.46666666666666856,9.333333333333329,-10.666666666666657
2010-06-27,Germany,England,4,1,FIFA World Cup,Bloemfontein,South Africa,1,6,1082,8,1068,-2,14,W,0,0,0,82,81,80,79,1337,1337-11-156279,19,83,81,81,82,1318,1318-11-156279,17,-1,-2,-1,0,1337-11-156279,25.666666666666668,25.4,23.0,184.0,187.4,184.66666666666666,77.0,83.2,77.33333333333333,1318-11-156279,22.333333333333332,27.4,30.333333333333332,176.0,185.6,183.33333333333334,70.66666666666667,79.8,83.33333333333333,-1.7333333333333307,3.0666666666666664,-7.333333333333332,-1.5999999999999943,11.400000000000006,1.3333333333333144,-2.799999999999997,12.533333333333331,-6.0
2010-09-04,Japan,Paraguay,1,0,Friendly,Yokohama,Japan,0,32,768,15,961,17,-193,W,0,1,0,75,76,77,74,1411,1411-17-158729,5,74,79,73,70,1375,1375-13-157186,11,6,-5,4,1,1411-17-158729,26.0,27.6,27.2,182.0,182.2,174.6,71.0,75.4,65.8,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,-5.800000000000001,-0.3999999999999986,-0.8000000000000007,0.19999999999998863,-6.800000000000011,-1.200000000000017,-8.200000000000003,-5.599999999999994,-3.799999999999997
2010-06-02,Greece,Paraguay,0,2,Friendly,Winterthur,Switzerland,1,13,964,31,820,-18,144,L,2,0,0,75,74,72,73,1338,1338-11-156279,13,74,79,73,70,1375,1375-13-157186,11,4,-6,-1,1,1338-11-156279,26.5,25.333333333333332,28.0,182.5,183.0,177.33333333333334,78.5,77.5,75.0,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,-5.300000000000001,-2.666666666666668,0.0,0.6999999999999886,-6.0,1.5333333333333314,-0.7000000000000028,-3.5,5.400000000000006
2010-06-14,Italy,Paraguay,1,1,FIFA World Cup,Cape Town,South Africa,1,5,1184,31,820,-26,364,D,1,0,0,82,81,80,78,1343,1343-11-156279,19,74,79,73,70,1375,1375-13-157186,11,11,-1,7,0,1343-11-156279,30.0,26.0,26.4,186.0,187.0,179.8,83.0,79.8,75.2,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,-1.8000000000000007,-2.0,-1.6000000000000014,4.199999999999989,-2.0,4.0,3.799999999999997,-1.2000000000000028,5.6000000000000085
2011-06-04,Bolivia,Paraguay,0,2,Copa Paz del Chaco,Santa Cruz,Bolivia,0,102,312,23,847,79,-535,L,2,1,0,66,71,64,66,111451,111451-13-157186,2,74,79,73,70,1375,1375-13-157186,11,1,-13,-9,0,111451-13-157186,28.5,28.8,21.75,181.0,178.6,170.75,80.0,76.0,66.5,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,-3.3000000000000007,0.8000000000000007,-6.25,-0.8000000000000114,-10.400000000000006,-5.050000000000011,0.7999999999999972,-5.0,-3.0999999999999943
2012-06-09,Bolivia,Paraguay,3,1,FIFA World Cup qualification,La Paz,Bolivia,0,110,312,22,833,88,-521,W,0,1,0,66,71,64,66,111451,111451-13-157186,2,74,79,73,70,1375,1375-13-157186,11,1,-13,-9,0,111451-13-157186,28.5,28.8,21.75,181.0,178.6,170.75,80.0,76.0,66.5,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,-3.3000000000000007,0.8000000000000007,-6.25,-0.8000000000000114,-10.400000000000006,-5.050000000000011,0.7999999999999972,-5.0,-3.0999999999999943
2011-09-02,Panama,Paraguay,0,2,Friendly,Panama,Panama,0,62,524,25,807,37,-283,L,2,1,0,69,68,68,68,111475,111475-18-158904,1,74,79,73,70,1375,1375-13-157186,11,-2,-11,-5,1,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,4.199999999999999,-1.0,-1.6000000000000014,5.199999999999989,-6.199999999999989,4.199999999999989,3.799999999999997,-3.200000000000003,5.200000000000003
2011-03-26,Mexico,Paraguay,3,1,Friendly,Oakland,USA,1,27,795,24,832,3,-37,W,0,0,0,76,75,72,74,1386,1386-12-156644,15,74,79,73,70,1375,1375-13-157186,11,5,-5,-1,1,1386-12-156644,23.0,27.75,27.25,171.66666666666666,180.75,175.75,60.666666666666664,77.0,69.25,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,-8.8,-0.25,-0.75,-10.133333333333354,-8.25,-0.05000000000001137,-18.53333333333334,-4.0,-0.3499999999999943
2011-05-25,Argentina,Paraguay,4,2,Friendly,Resistencia,Argentina,0,5,1267,23,847,-18,420,W,0,1,0,83,87,81,77,1369,1369-12-156644,18,74,79,73,70,1375,1375-13-157186,11,17,-2,8,1,1369-12-156644,23.333333333333332,25.75,29.25,177.0,184.25,181.25,74.33333333333333,81.25,77.0,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,-8.466666666666669,-2.25,1.25,-4.800000000000011,-4.75,5.449999999999989,-4.866666666666674,0.25,7.400000000000006
2010-10-09,Australia,Paraguay,1,0,Friendly,Sydney,Australia,0,20,911,15,961,5,-50,W,0,1,0,72,70,70,67,1415,1415-12-156644,11,74,79,73,70,1375,1375-13-157186,11,0,-12,-3,1,1415-12-156644,29.5,32.5,28.8,178.0,188.5,180.6,74.0,82.0,74.4,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,-2.3000000000000007,4.5,0.8000000000000007,-3.8000000000000114,-0.5,4.799999999999983,-5.200000000000003,1.0,4.800000000000011
